ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Sense_IDs
XV000206,mue,"Ese radiota yo oicarcani, eseca antiguo antiguo carca.",,,That radio that I used to listen to was really old.,,,SN000210
XV000207,mue,Este ollaca nuestro antepasadocunapa canga.,,,That clay pot was likely from our ancestors.,,,SN000211
XV000208,mue,Tonseca esema llevarianga Don Antoniota buelta mas hablachingapa.,,,"So, I'm going to take this to Mr. Antonio, we'll talk more when I get back.",,,SN000212
XV000209,mue,Luz fococunata apaganami canchy.,,,We have to turn off the light [bulbs].,,,SN000213 ; SN001291 ; SN001753
XV000210,mue,Ese cuychicrrucuca llovishca despuesme aparesen.,,,That horrible rainbow appears after it rains.,,,SN000214 ; SN000907 ; SN003197
XV000211,mue,Miyo amigocunaca aparteme pagagrijun.,,,My friends are paying on their own.,,,SN000215
XV000212,mue,Miyo papasopa apellidocunaca largo largomi.,,,My dad's last names are really long.,,,SN000216
XV000213,mue,Apenas si esposibleca barrigamantallata pantalonhuan salenayarin detsene.,,,It's said that it was barely possible to find pants that would fit around the waste.,,,SN000217 ; SN001193
XV000214,mue,Asi huarmicunaca no darinchu asi ese apicunataca solo hombre genticunallami dan esecunataca.,,,"Women aren't given this specific soup, it's only for men.",,,SN000218
XV000215,mue,Municipioca callejonta aplanagrijunmi.,,,The municipality is going to flatten out street.,,,SN000219 ; SN001977
XV000216,mue,Guapo torrtillata atsingapa aplastanami papata.,,,"To make really good tortillas, you have to mash up the potatoes really well.",,,SN000220
XV000217,mue,"Si esque plata cotata no ponechishpa aporte como contraparte aporteta, no ponishpaca otro organisacionman fasilito salishpa inlla.",,,"If contribution quotas aren't met, it's easy to leave and go to a different organization.",,,SN000221 ; SN000795
XV000218,mue,Ese juegoca 'Apostashpami Juganchi' detsishpami.,,,We call this a betting game.,,,SN000222
XV000219,mue,Bostepaca buelta hermanacunaimaca nocho apoyanaima cana carca.,,,"However, none of your sisters supported you.",,,SN000223
XV000220,mue,Inglesta aprendingapaca dificilme.,,,It's hard to learn English.,,,SN000224 ; SN001019 ; SN001501
XV000221,mue,Puntages bueno alto puntagecunata tenecunami aprobanren ya ese universidadman ingapacpash.,,,Those that have a high score succeed in getting into university.,,,SN000225
XV000222,mue,Elcunama mas aprobechado nuetro campo genteta cuidashpa cachun.,,,They take the most advantage of our people from the countryside when it comes to taking care of them.,,,SN000226
XV000223,mue,Ay Cotacachiman apuntashpa Imbaburahuan juiziota pelean entre ambos serrocuna.,,,When Cotacachi is aiming at Imbabura the mountains are fighting.,,,SN000227
XV000224,mue,Apurado cashpa quita ijunguiyary?,,,"You're in such a hurry, where might you be going?",,,SN000228
XV000225,mue,Ijunillami tseni apurosmary caycani asillata.,,,I told them that I'm just going to go; I was in a hurry.,,,SN000230
XV000226,mue,Ashta genticuna aquiman vinin.,,,A lot of people live here.,,,SN000231 ; SN000259
XV000227,mue,Aquiorasta feriaca acabarin?,,,What time does the market open?,,,SN000232
XV000228,mue,Ese tractorrpa aradoca dañashcami.,,,The tractor's plow has broken.,,,SN000233
XV000229,mue,Ese animalcunaca juerrteme arangapa.,,,Those animals are really strong [and good] for plowing.,,,SN000234 ; SN001600
XV000230,mue,Ese arañacunaca ya esquinapeme escondenajun.,,,The spiders are hiding in the corner.,,,SN000235 ; SN001198
XV000231,mue,Teta auno atsicllapitamy hojacunaca arrancarin.,,,"Before making tea, you have to pick the leaves.",,,SN000236
XV000232,mue,Ese arbolcunaca arrto sombratami dan.,,,Trees provide a lot of shade.,,,SN000237 ; SN002778
XV000233,mue,Aguasero despuesca arcoirismi salirca.,,,"After a downpour, a rainbow appeared.",,,SN000238
XV000234,mue,Ese lagunamanta ese arenaca fino finomi.,,,"Over by the lake, the sand is quite fine.",,,SN000239 ; SN001175 ; SN001278
XV000235,mue,Como este terreno ajeno arendashcalla.,,,Just like that land is rented by someone else.,,,SN000240
XV000236,mue,Ese vacunashca no sirvinchu sin aretesca.,,,The vaccine certificate is useless without an ear tag.,,,SN000241
XV000237,mue,Ayca nochu comopash vacunachishpa aretiachinalla.,,,There's no way to vaccinate it or tag it.,,,SN000242
XV000238,mue,Otro trabajo por ejemplo reloj solar chacana esecuna ariacuna todabia faltanra.,,,"For example, another project we want to do is create a sundial with an Incan cross; we're just still missing some space to do so.",,,SN000243 ; SN000610 ; SN002525
XV000239,mue,Arinahuanmy pantaca atsinchy.,,,We bake bread with flour.,,,SN000244
XV000240,mue,Armadillopa carata atsenchi charangopa.,,,We used to make charangos with armadillo shell.,,,SN000245 ; SN000528
XV000241,mue,Ocalito aromaticopash buenomi tospa gripepa esecunapami tomarin.,,,Eucalyptus leaves are aroma therapeutic and good for coughs and colds when it's drunk as an infusion.,,,SN000247
XV000242,mue,Arrarrayma! Aquipica moscocuna diunaves abin vamoslla!,,,Ouch! There's a ton of bees! Let's get out of here!,,,SN000248
XV000243,mue,Arrayanpa troncoca duro duromy.,,,The trunk of the myrtle tree is really hard.,,,SN000249
XV000244,mue,Arreglana catsata ya sabadopa ya listo quedachun.,,,We have to fix up the house so that it's ready for Saturday.,,,SN000250
XV000245,mue,No ese arrendadorcunashnaca.,,,"No, not like those renters.",,,SN000251 ; SN003199
XV000246,mue,Un diahuataca ocuparcani arrendope paloniachun.,,,"One day, I spent the rent money hilling up the soil around the plants.",,,SN000252 ; SN002152
XV000247,mue,Vega hasiendapi pai comedero dashca vaca arriashca puerco arriashca.,,,"In the Vega farm, we drove cattle and herded pigs and had to feed them at the troughs.",,,SN000253
XV000248,mue,Arriba montañapi rayo cayerca.,,,Lightning struck up on the mountain.,,,SN000254 ; SN001935
XV000249,mue,Sillapymi arrimanata quereny.,,,I want to lean back in the chair.,,,SN000255
XV000250,mue,Contactomi 099#######my turismo pijal arroba jutmey punto com.,,,"Our contact information is 099#######, turismopijal@hotmail.com",,,SN000256 ; SN000786 ; SN001620 ; SN002426
XV000251,mue,Arros sin salca desabrido desabridomy.,,,Rice without salt quite tasteless.,,,SN000257 ; SN000957
XV000252,mue,Arrozfalagotaca callanapimi tostancarcanchi.,,,We used to toast barley in a clay pot.,,,SN000258
XV000253,mue,Ayerca arshto relanpagomy aberca.,,,There was a lot of lightning yesterday.,,,SN000260 ; SN002522
XV000254,mue,Ese cuerohuanmi bastante artesaniyata atsinchy.,,,We make tons of handicrafts out of leather.,,,SN000261 ; SN000873
XV000255,mue,Aquimantallata gentecunami pijalmanta can artisimoma sin trabajo andanajun.,,,"Right here in Pijal, there are a ton of people who don't have work.",,,SN000262
XV000256,mue,Sartenpica sobra asaiteme abirca.,,,There's extra oil in the pan.,,,SN000263
XV000257,mue,Mañanaca pollotamy asagrinchy.,,,We'll roast a chicken tomorrow.,,,SN000264
XV000258,mue,Ese asendadoca bien miserableme.,,,That landowner is a miserable person.,,,SN000265 ; SN001910
XV000259,mue,"Sistemapi nochu asentachina, detsen.",,,"They say, one has to appear in the system.",,,SN000266
XV000260,mue,Ese aseroca ocsidashca rucumi.,,,That old piece of metal is rusted.,,,SN000267
XV000261,mue,Asillata adelanteca vastantepura carcanchi pero algunosca retirarca.,,,"In the past there was a lot of members, but now some have withdrawn.",,,SN000268 ; SN002548 ; SN003196
XV000262,mue,Entonsesca solitochu asi negocianguichi o otro gentecunahuanma asi asociacionma formashcachu canguichi?,,,"So, do you guys do business on your own or with other people, like have you formed an association?",,,SN000269
XV000263,mue,No trabajanichu asociadoca yo solita trabajashpa veveni.,,,"I don't have a job that pays social security benefits, I just work for myself.",,,SN000270
XV000264,mue,Conejocunaca mas masme asomaren.,,,More and more advice just appears.,,,SN000271
XV000265,mue,Ponerincashca un atado de dulceta mishquita.,,,It turns out we're supposed to put out a sweet panela.,,,SN000272
XV000266,mue,Arriba Atahualpapi tenircani vacata.,,,I kept my cow up in Atahualpa.,,,SN000273
XV000267,mue,"Quitapash arto artotama teninga animalcunata cuidanata, borregocunayma atajachun, ganadoyma seguichun.",,,How many animals does she have to care of? She's constantly heading off the sheep and she is following after the cattle.,,,SN000274
XV000268,mue,Ataquishna botancarca menos pensado.,,,He had something like a heart attack when we least expected it.,,,SN000275
XV000269,mue,Atatay! No tocaychu!,,,That's disgusting! Don't touch it!,,,SN000276
XV000270,mue,"Diaymanta ahipi llegapimi nobiapa mamami asillata atendena, padrinocunaman y todito familiacunaman.",,,"Once they arrive, the bride's mother attends to the godparents and the rest of the family.",,,SN000277
XV000271,mue,Novisque no atinan!,,,See!? They don't understand!,,,SN000278
XV000272,mue,Ese perroca diunavez atipan!,,,That dog doesn't listen at all!,,,SN000279
XV000273,mue,Manuel atrancarca pelotata parrtidope.,,,Manual caught the ball during the game.,,,SN000280 ; SN002183 ; SN002237
XV000274,mue,Ese volcanpa atraspeca uno laguna abin.,,,There's a lake behind the volcano.,,,SN000281 ; SN001634 ; SN003031 ; SN003136
XV000275,mue,Miyo hermanoca cada diame atrasan colegioman.,,,My sister is late every day to school.,,,SN000282 ; SN000710
XV000276,mue,Atrasoscuna no atrasaichicho no atrasashpaca no quitapish poninguicho desespami conversanchi nosotrosca.,,,"We've talked about not being late with the quotas, and that if they're on time, they won't be charged a fee.",,,SN000283
XV000277,mue,"Ese latahuan guequiaren plasticutaca, ese atun latahuan",,,We take an empty can of tuna fish to make holes in the plastic.,,,SN000285
XV000278,mue,"Auraca lejomanma andan Atuntaqui, Santo Domingo, Pifo, Peru, aicunamanmi andan elcunaca.",,,"They travel quite far away now; they go to Atuntaqui, Santo Domingo, Pifo, and to Peru.",,,SN000286
XV000279,mue,Incajigotapash tejishpa aujitagohuan ponincarcanchi.,,,"We would knit in lace as well, using a small needle.",,,SN000287 ; SN001488
XV000280,mue,"Rrobaytapash rroban degana degana andajuny, ya aumentana quien brujopash.",,,"It's pointless to go, the thieves are robbing; and Shamans don't say anything about it.",,,SN000288
XV000281,mue,Auno contsinashpallata manota lavani.,,,Before cooking I wash my hands.,,,SN000289
XV000282,mue,Todo eseca aunque no ocupe auraca tal personami sembrajun detseshpa esecunamanta pay todomantami pagachijun impuestopica.,,,"Even though they're not using any of this land, they say if one person decides to plant, taxes are charged for the whole area.",,,SN000290 ; SN001484
XV000283,mue,Claroyari aunquesea dolarguta nesitanchimari.,,,"Ah, of course, even if it's a dollar, we need it.",,,SN000291
XV000284,mue,Auraca tempranomi cotsnana cani.,,,"Today, I have to start cooking early.",,,SN000292 ; SN002866
XV000285,mue,Pero auryta dame llamashpa venichun!,,,"Please call the neighbor, so that she comes over!",,,SN000293
XV000286,mue,Yupa autoca mas grande que vospa carromi.,,,My car is bigger than your car.,,,SN000294
XV000287,mue,"No avansacpi, no vendinichu.",,,"If they can't afford it, I don't sell it.",,,SN000295
XV000288,mue,Yami avansashca.,,,I've made progress.,,,SN000296
XV000289,mue,Ese avenaca huapota criashca.,,,The oats are growing quite well.,,,SN000297
XV000290,mue,Averr ayerca hombrosta quebrarcani.,,,"Let's see, yesterday I broke my shoulders.",,,SN000298
XV000291,mue,Elcuna avitsacuna.,,,It's their news.,,,SN000300
XV000292,mue,El vinicpi avitsahuangui.,,,Let me know when he comes.,,,SN000301
XV000293,mue,"Aymantataca, muchachaca salishpa ishcami.",,,"From there, the girl left.",,,SN000302
XV000294,mue,"Ese espinocunaca picajurianga espaldapi detsin, ""ayau, ayau!""",,,"The thorns poked him in the back, and he shouted ""Ouch! Ouch!"".",,,SN000303
XV000295,mue,Ayayay! Mio lenguata mordercani!,,,Ouch! I bit my tongue!,,,SN000304
XV000296,mue,Ayerca demas cumicpi gomitashca.,,,"Yesterday, I ate too much and threw up.",,,SN000305
XV000297,mue,"Coladata o apitami dana, todito jaricuna, ayjadocuna cashpa ayjadocuna dana ñietocuna y hermanocuna, sobrinocuna y asillata huarmi genticuna no darinchu.",,,"We have to give the wedding soup to all the men, the godsons, the grandsons, the brothers, and cousins, but women are given any.",,,SN000306
XV000298,mue,Ese hombreca bueno buenomi ayudador.,,,This man is a great helper.,,,SN000307
XV000299,mue,Ese curanderoca ayudanme sanangapa.,,,The healer helped cure me.,,,SN000308
XV000300,mue,Cinco ayudantecunata nesesitajuni.,,,I need five volunteers.,,,SN000309
XV000301,mue,Asadontamy nesitany cabangapa nuetro terrenopy.,,,We need hoes to shape our land.,,,SN000310
XV000302,mue,Azucarca cafepeme poneni.,,,I put sugar in my coffee.,,,SN000311
XV000303,mue,Deaica ese uno ese azul chiquito jabonta venderca ese jabohuan lavancarca.,,,"They used to sell these little blue soap bars, and this is what we used to use to wash the clothes with.",,,SN000312
XV000304,mue,Ese penco medio azulado medio verde ese pencomantami chaguarmishquita sacarin.,,,That agave that's kind of a blue-green color is the agave that we extract chahuarmishki (an agave beverage) from.,,,SN000313 ; SN000612
XV000305,mue,"Esteca uno Indigena Otavalomanta compran; llevan detsin elca, Quevedoman, Babahoyocunaman, Guayaquilcunaman llevana detsishpa elcunata lunesta y viernesta.",,,"An Indigenous person from Otavalo who bought from me said that they have to take their products to Quevedo, Babaoyo, Guayaquil on Monday and Friday.",,,SN000314 ; SN002444
XV000306,mue,Ese sabila babashuatami fregarin ese dolin partepe.,,,One rubs the sap of the agave plant on the area that hurts.,,,SN000315
XV000307,mue,Esihuanmi babosata acabarin.,,,With this we wipe out the slugs.,,,SN000316
XV000308,mue,Ese llullo huahuacunaca baboso babosomy.,,,Newborn babies are slippery.,,,SN000317
XV000309,mue,Ese enbudohuan baciaren chichata botellacunapi.,,,The bottle is filled with chicha using a funnel.,,,SN000318 ; SN000410 ; SN000631
XV000310,mue,"Coginguimanca otsiosa, baga! detsincarca.",,,"She would say, ""Why didn't you bring it!? You're so lazy!""",,,SN000319
XV000311,mue,Ahoraca guiernocunapish bago bagoshnaca acatsocho ayudanga.,,,"Nowadays, the government acts so lazy; they don't help with anything.",,,SN000320
XV000312,mue,Tareapemi dajuryna San Juan bailadorcunamanca.,,,They would be given in a first-come first-serve basis to the San Juan dancers.,,,SN000321 ; SN002837
XV000313,mue,"Aypipash asillatami entradacuna abin bailadoracuna, todo todomi andan disfrasashca Diablumacuna todo samarrohuan pero bien vestidocunami andan ay ese estadiomanpish.",,,To enter one also needs to have a pass; once inside they see dancers dressed up as Diablumas with zamarros.,,,SN000322
XV000314,mue,Noyary auraca mishacunamary bailan.,,,"No, now even the mestizos dance.",,,SN000323
XV000315,mue,"Grandehuacaman anacuchin baita, anacuta, ese trapogucunata anacuchishcami vivincarca.",,,They lived making large anaco skirts out of thick heavy wool cloth.,,,SN000324
XV000316,mue,Ese gatota bajachita pudinguichu arbolmanta?,,,Can you get the cat out of the tree?,,,SN000325
XV000317,mue,Yoca Pijal Bajo Sumak Pachamantami cani.,,,I'm from Pijal's Sumak Pacha organization.,,,SN000326
XV000318,mue,Otro balanceado delgadito vinin.,,,They live on a thin balanced feed.,,,SN000327
